"","tmt.obs.id","database.code","tmt.tree.id","tree.id","tmt.plot.id","plot.id","tmt.census.id","census.id","census.date","census.n","species.id","tmt.species.id","species.orig","genus.orig","family.orig","func.type","subplot.id","tree.coord.x","tree.coord.y","azimuth","dist.centre","d","pom","height","agb","ba","n.plot","g.plot","n.ha","tree.status","mode.death","mode.death.other","canopy.position","liana.infe","multistem"
"80","UKR.1.14165.4","UKR","UKR.1.14165",14165,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,14,822.313421349883,290.955104181386,NA,NA,65,130,NA,NA,3316.625,1,3316.625,0.1,0,NA,NA,NA,NA,NA
"81","UKR.1.25013.3","UKR","UKR.1.25013",25013,"UKR.1",1,"UKR.1.3","1.3",2010,3,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,25,890.767789367942,418.449797718938,NA,NA,451,130,41.3,NA,159669.785,1,159669.785,0.1,0,NA,NA,NA,NA,NA
"82","UKR.1.36092.4","UKR","UKR.1.36092",36092,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,36,756.372821950105,521.206139562818,NA,NA,64.5,130,NA,NA,3265.79625,1,3265.79625,0.1,0,NA,NA,NA,NA,NA
"83","UKR.1.13227.4","UKR","UKR.1.13227",13227,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,13,875.168869408406,301.995059325712,NA,NA,74,130,NA,NA,4298.66,1,4298.66,0.1,0,NA,NA,NA,NA,NA
"84","UKR.1.13228.4","UKR","UKR.1.13228",13228,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,13,876.625717163013,302.308393409433,NA,NA,66.5,130,NA,NA,3471.46625,1,3471.46625,0.1,0,NA,NA,NA,NA,NA
"85","UKR.1.21132.4","UKR","UKR.1.21132",21132,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,21,912.853239076078,402.584666935954,NA,NA,62.5,130,NA,NA,3066.40625,1,3066.40625,0.1,0,NA,NA,NA,NA,NA
"86","UKR.1.13230.4","UKR","UKR.1.13230",13230,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,13,881.554830079617,303.976664184811,NA,NA,80,130,NA,NA,5024,1,5024,0.1,0,NA,NA,NA,NA,NA
"87","UKR.1.27148.4","UKR","UKR.1.27148",27148,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,27,788.404904059833,456.490974650301,NA,NA,75,130,NA,NA,4415.625,1,4415.625,0.1,0,NA,NA,NA,NA,NA
"88","UKR.1.27151.4","UKR","UKR.1.27151",27151,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,27,782.753477490982,457.484424985999,NA,NA,62,130,NA,NA,3017.54,1,3017.54,0.1,0,NA,NA,NA,NA,NA
"89","UKR.1.23052.1","UKR","UKR.1.23052",23052,"UKR.1",1,"UKR.1.1","1.1",2000,1,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,23,773.712560177838,369.973218146459,NA,NA,131,130,NA,NA,13471.385,1,13471.385,0.1,0,NA,NA,NA,NA,NA
"90","UKR.1.8025.4","UKR","UKR.1.8025",8025,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,8,762.539572237658,209.012117764691,NA,NA,333.5,130,NA,NA,87309.46625,1,87309.46625,0.1,0,NA,NA,NA,NA,NA
"91","UKR.1.33007.2","UKR","UKR.1.33007",33007,"UKR.1",1,"UKR.1.2","1.2",2005,2,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,33,893.984330345887,512.603151037913,NA,NA,200,130,NA,NA,31400,1,31400,0.1,0,NA,NA,NA,NA,NA
"92","UKR.1.23042.3","UKR","UKR.1.23042",23042,"UKR.1",1,"UKR.1.3","1.3",2010,3,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,23,802.830122626443,381.834978975954,NA,NA,416.5,130,NA,NA,136175.71625,1,136175.71625,0.1,0,NA,NA,NA,NA,NA
"93","UKR.1.25013.2","UKR","UKR.1.25013",25013,"UKR.1",1,"UKR.1.2","1.2",2005,2,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,25,890.767789367942,418.449797718938,NA,NA,425.5,130,39,NA,142124.44625,1,142124.44625,0.1,0,NA,NA,NA,NA,NA
"94","UKR.1.25018.1","UKR","UKR.1.25018",25018,"UKR.1",1,"UKR.1.1","1.1",2000,1,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,25,895.37734307366,419.469776845391,NA,NA,350.5,130,NA,NA,96437.44625,1,96437.44625,0.1,0,NA,NA,NA,NA,NA
"95","UKR.1.13089.4","UKR","UKR.1.13089",13089,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,13,896.95063005313,257.49587154743,NA,NA,99.5,130,NA,NA,7771.69625,1,7771.69625,0.1,0,NA,NA,NA,NA,NA
"96","UKR.1.4084.3","UKR","UKR.1.4084",4084,"UKR.1",1,"UKR.1.3","1.3",2010,3,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,4,736.640713246251,157.222689051545,NA,NA,231,130,NA,NA,41888.385,1,41888.385,0.1,0,NA,NA,NA,NA,NA
"97","UKR.1.35076.3","UKR","UKR.1.35076",35076,"UKR.1",1,"UKR.1.3","1.3",2010,3,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,35,800.535789449592,526.920826283211,NA,NA,67,130,NA,NA,3523.865,1,3523.865,0.1,0,NA,NA,NA,NA,NA
"98","UKR.1.25018.2","UKR","UKR.1.25018",25018,"UKR.1",1,"UKR.1.2","1.2",2005,2,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,25,895.37734307366,419.469776845391,NA,NA,353,130,NA,NA,97818.065,1,97818.065,0.1,0,NA,NA,NA,NA,NA
"99","UKR.1.4107.4","UKR","UKR.1.4107",4107,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,4,723.531293523905,156.761997693611,NA,NA,0,NA,NA,0,0,0,0,0,1,"4",NA,NA,NA,NA
"100","UKR.1.16073.4","UKR","UKR.1.16073",16073,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,16,769.80373512335,280.582032695942,NA,NA,66.5,130,NA,NA,3471.46625,1,3471.46625,0.1,0,NA,NA,NA,NA,NA
"101","UKR.1.16072.4","UKR","UKR.1.16072",16072,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,16,767.943311921499,278.930987165143,NA,NA,61,130,NA,NA,2920.985,1,2920.985,0.1,0,NA,NA,NA,NA,NA
"102","UKR.1.30135.4","UKR","UKR.1.30135",30135,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,30,864.4711057791,476.301330947626,NA,NA,68.5,130,NA,NA,3683.41625,1,3683.41625,0.1,0,NA,NA,NA,NA,NA
"103","UKR.1.27156.4","UKR","UKR.1.27156",27156,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,27,789.263610964862,463.729336593999,NA,NA,84,130,NA,NA,5538.96,1,5538.96,0.1,0,NA,NA,NA,NA,NA
"104","UKR.1.20054.3","UKR","UKR.1.20054",20054,"UKR.1",1,"UKR.1.3","1.3",2010,3,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,20,771.452389090978,347.771684385417,NA,NA,68.5,130,NA,NA,3683.41625,1,3683.41625,0.1,0,NA,NA,NA,NA,NA
"105","UKR.1.11128.4","UKR","UKR.1.11128",11128,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,11,791.183560607209,254.794354639162,NA,NA,71,130,NA,NA,3957.185,1,3957.185,0.1,0,NA,NA,NA,NA,NA
"106","UKR.1.15085.4","UKR","UKR.1.15085",15085,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,15,811.000658886329,282.500759859968,NA,NA,86,130,NA,NA,5805.86,1,5805.86,0.1,0,NA,NA,NA,NA,NA
"107","UKR.1.25083.4","UKR","UKR.1.25083",25083,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,25,915.365175234743,420.322509134367,NA,NA,73,130,NA,NA,4183.265,1,4183.265,0.1,0,NA,NA,NA,NA,NA
"108","UKR.1.13112.4","UKR","UKR.1.13112",13112,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,13,882.712942982617,277.409547107369,NA,NA,97.5,130,NA,NA,7462.40625,1,7462.40625,0.1,0,NA,NA,NA,NA,NA
"109","UKR.1.17109.4","UKR","UKR.1.17109",17109,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,17,911.714570603254,318.366317657591,NA,NA,67,130,NA,NA,3523.865,1,3523.865,0.1,0,NA,NA,NA,NA,NA
"110","UKR.1.13115.4","UKR","UKR.1.13115",13115,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,13,879.851316703323,264.087634964774,NA,NA,82,130,NA,NA,5278.34,1,5278.34,0.1,0,NA,NA,NA,NA,NA
"111","UKR.1.25088.4","UKR","UKR.1.25088",25088,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,25,909.338040728872,423.025292029092,NA,NA,63.5,130,NA,NA,3165.31625,1,3165.31625,0.1,0,NA,NA,NA,NA,NA
"112","UKR.1.13117.4","UKR","UKR.1.13117",13117,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,13,876.972359298906,272.273179145029,NA,NA,119.5,130,NA,NA,11209.99625,1,11209.99625,0.1,0,NA,NA,NA,NA,NA
"113","UKR.1.13119.4","UKR","UKR.1.13119",13119,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,13,879.284136011748,273.674556126542,NA,NA,106,130,NA,NA,8820.26,1,8820.26,0.1,0,NA,NA,NA,NA,NA
"114","UKR.1.14064.4","UKR","UKR.1.14064",14064,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,14,868.873554387661,306.318682114089,NA,NA,100.5,130,NA,NA,7928.69625,1,7928.69625,0.1,0,NA,NA,NA,NA,NA
"115","UKR.1.15098.4","UKR","UKR.1.15098",15098,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,15,803.522021506501,268.795319416563,NA,NA,75.5,130,NA,NA,4474.69625,1,4474.69625,0.1,0,NA,NA,NA,NA,NA
"116","UKR.1.13121.4","UKR","UKR.1.13121",13121,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,13,873.544449247647,270.248813389973,NA,NA,93,130,NA,NA,6789.465,1,6789.465,0.1,0,NA,NA,NA,NA,NA
"117","UKR.1.25095.4","UKR","UKR.1.25095",25095,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,25,906.930600123897,430.52675502347,NA,NA,120,130,NA,NA,11304,1,11304,0.1,0,NA,NA,NA,NA,NA
"118","UKR.1.30179.4","UKR","UKR.1.30179",30179,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,30,829.205666448795,470.670338317608,NA,NA,68.5,130,NA,NA,3683.41625,1,3683.41625,0.1,0,NA,NA,NA,NA,NA
"119","UKR.1.25013.1","UKR","UKR.1.25013",25013,"UKR.1",1,"UKR.1.1","1.1",2000,1,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,25,890.767789367942,418.449797718938,NA,NA,420.5,130,38,NA,138803.89625,1,138803.89625,0.1,0,NA,NA,NA,NA,NA
"120","UKR.1.15103.4","UKR","UKR.1.15103",15103,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,15,792.743903354177,264.55000898701,NA,NA,65.5,130,NA,NA,3367.84625,1,3367.84625,0.1,0,NA,NA,NA,NA,NA
"121","UKR.1.13127.4","UKR","UKR.1.13127",13127,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,13,872.13502375384,260.712894022671,NA,NA,85.5,130,NA,NA,5738.54625,1,5738.54625,0.1,0,NA,NA,NA,NA,NA
"122","UKR.1.13129.4","UKR","UKR.1.13129",13129,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,13,869.206533138807,262.162353430755,NA,NA,62.5,130,NA,NA,3066.40625,1,3066.40625,0.1,0,NA,NA,NA,NA,NA
"123","UKR.1.14127.4","UKR","UKR.1.14127",14127,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,14,868.871976929126,272.288674101527,NA,NA,69,130,NA,NA,3737.385,1,3737.385,0.1,0,NA,NA,NA,NA,NA
"124","UKR.1.35105.4","UKR","UKR.1.35105",35105,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,35,806.041830780498,526.710982799937,NA,NA,67.5,130,NA,NA,3576.65625,1,3576.65625,0.1,0,NA,NA,NA,NA,NA
"125","UKR.1.36095.4","UKR","UKR.1.36095",36095,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,36,760.046805611702,520.618282733088,NA,NA,68,130,NA,NA,3629.84,1,3629.84,0.1,0,NA,NA,NA,NA,NA
"126","UKR.1.15108.4","UKR","UKR.1.15108",15108,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,15,809.388718133404,262.984750028975,NA,NA,67,130,NA,NA,3523.865,1,3523.865,0.1,0,NA,NA,NA,NA,NA
"127","UKR.1.4082.2","UKR","UKR.1.4082",4082,"UKR.1",1,"UKR.1.2","1.2",2005,2,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,4,744.678950477546,153.693772775561,NA,NA,140,130,NA,NA,15386,1,15386,0.1,0,NA,NA,NA,NA,NA
"128","UKR.1.27150.4","UKR","UKR.1.27150",27150,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,27,786.649474278144,458.077757850347,NA,NA,67.5,130,NA,NA,3576.65625,1,3576.65625,0.1,0,NA,NA,NA,NA,NA
"129","UKR.1.10109.4","UKR","UKR.1.10109",10109,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,10,829.715175269333,254.53658884505,NA,NA,73.5,130,NA,NA,4240.76625,1,4240.76625,0.1,0,NA,NA,NA,NA,NA
"130","UKR.1.7173.4","UKR","UKR.1.7173",7173,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,7,791.758497608276,196.179696571154,NA,NA,75.5,130,NA,NA,4474.69625,1,4474.69625,0.1,0,NA,NA,NA,NA,NA
"131","UKR.1.13065.3","UKR","UKR.1.13065",13065,"UKR.1",1,"UKR.1.3","1.3",2010,3,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,13,878.627041769662,281.32927470594,NA,NA,62.5,130,NA,NA,3066.40625,1,3066.40625,0.1,0,NA,NA,NA,NA,NA
"132","UKR.1.12065.4","UKR","UKR.1.12065",12065,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,12,764.348405371948,227.587174567613,NA,NA,74.5,130,NA,NA,4356.94625,1,4356.94625,0.1,0,NA,NA,NA,NA,NA
"133","UKR.1.4084.1","UKR","UKR.1.4084",4084,"UKR.1",1,"UKR.1.1","1.1",2000,1,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,4,736.640713246251,157.222689051545,NA,NA,127.5,130,NA,NA,12761.15625,1,12761.15625,0.1,0,NA,NA,NA,NA,NA
"134","UKR.1.4084.4","UKR","UKR.1.4084",4084,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,4,736.640713246251,157.222689051545,NA,NA,280,130,NA,NA,61544,1,61544,0.1,0,NA,NA,NA,NA,NA
"135","UKR.1.14150.4","UKR","UKR.1.14150",14150,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,14,864.061759457479,293.751859034,NA,NA,65,130,NA,NA,3316.625,1,3316.625,0.1,0,NA,NA,NA,NA,NA
"136","UKR.1.13146.4","UKR","UKR.1.13146",13146,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,13,874.807680183513,280.309887436707,NA,NA,80.5,130,NA,NA,5086.99625,1,5086.99625,0.1,0,NA,NA,NA,NA,NA
"137","UKR.1.36151.4","UKR","UKR.1.36151",36151,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,36,737.593319524897,522.544613311403,NA,NA,69.5,130,NA,NA,3791.74625,1,3791.74625,0.1,0,NA,NA,NA,NA,NA
"138","UKR.1.28145.4","UKR","UKR.1.28145",28145,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,28,769.914776692299,456.605238881392,NA,NA,71.5,130,NA,NA,4013.11625,1,4013.11625,0.1,0,NA,NA,NA,NA,NA
"139","UKR.1.4107.3","UKR","UKR.1.4107",4107,"UKR.1",1,"UKR.1.3","1.3",2010,3,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,4,723.531293523905,156.761997693611,NA,NA,118,130,NA,NA,10930.34,1,10930.34,0.1,0,NA,NA,NA,NA,NA
"140","UKR.1.27164.4","UKR","UKR.1.27164",27164,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,27,808.311169176144,456.057253572285,NA,NA,80,130,NA,NA,5024,1,5024,0.1,0,NA,NA,NA,NA,NA
"141","UKR.1.13151.4","UKR","UKR.1.13151",13151,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,13,875.774698936916,284.172892268315,NA,NA,84.5,130,NA,NA,5605.09625,1,5605.09625,0.1,0,NA,NA,NA,NA,NA
"142","UKR.1.36156.4","UKR","UKR.1.36156",36156,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,36,732.370383824635,525.258150671303,NA,NA,65.5,130,NA,NA,3367.84625,1,3367.84625,0.1,0,NA,NA,NA,NA,NA
"143","UKR.1.36071.3","UKR","UKR.1.36071",36071,"UKR.1",1,"UKR.1.3","1.3",2010,3,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,36,761.233721368023,535.936648398791,NA,NA,133,130,NA,NA,13885.865,1,13885.865,0.1,0,NA,NA,NA,NA,NA
"144","UKR.1.13202.4","UKR","UKR.1.13202",13202,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,13,903.818676359141,298.870659492353,NA,NA,71,130,NA,NA,3957.185,1,3957.185,0.1,0,NA,NA,NA,NA,NA
"145","UKR.1.7139.4","UKR","UKR.1.7139",7139,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,7,777.606919339498,178.9674036323,NA,NA,63,130,NA,NA,3115.665,1,3115.665,0.1,0,NA,NA,NA,NA,NA
"146","UKR.1.30137.4","UKR","UKR.1.30137",30137,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,30,871.114089902833,472.841517681691,NA,NA,65,130,NA,NA,3316.625,1,3316.625,0.1,0,NA,NA,NA,NA,NA
"147","UKR.1.30138.4","UKR","UKR.1.30138",30138,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,30,871.713381843737,475.551959018114,NA,NA,65,130,NA,NA,3316.625,1,3316.625,0.1,0,NA,NA,NA,NA,NA
"148","UKR.1.35135.4","UKR","UKR.1.35135",35135,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,35,777.025162230329,532.05825485819,NA,NA,135,130,NA,NA,14306.625,1,14306.625,0.1,0,NA,NA,NA,NA,NA
"149","UKR.1.21044.4","UKR","UKR.1.21044",21044,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,21,912.540535909663,382.171550369917,NA,NA,593,130,NA,NA,276044.465,1,276044.465,0.1,0,NA,NA,NA,NA,NA
"150","UKR.1.14170.4","UKR","UKR.1.14170",14170,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,14,824.050288420977,263.309452882865,NA,NA,72.5,130,NA,NA,4126.15625,1,4126.15625,0.1,0,NA,NA,NA,NA,NA
"151","UKR.1.14171.4","UKR","UKR.1.14171",14171,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,14,820.063694041405,260.564242295508,NA,NA,73.5,130,NA,NA,4240.76625,1,4240.76625,0.1,0,NA,NA,NA,NA,NA
"152","UKR.1.29002.2","UKR","UKR.1.29002",29002,"UKR.1",1,"UKR.1.2","1.2",2005,2,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,29,878.688348638472,461.569293000711,NA,NA,0,NA,NA,0,0,0,0,0,1,"1s",NA,NA,NA,NA
"153","UKR.1.35141.4","UKR","UKR.1.35141",35141,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,35,783.593584594023,527.015650294401,NA,NA,88,130,NA,NA,6079.04,1,6079.04,0.1,0,NA,NA,NA,NA,NA
"154","UKR.1.21065.4","UKR","UKR.1.21065",21065,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,21,894.706033539642,409.246457936845,NA,NA,209.5,130,NA,NA,34453.84625,1,34453.84625,0.1,0,NA,NA,NA,NA,NA
"155","UKR.1.8025.1","UKR","UKR.1.8025",8025,"UKR.1",1,"UKR.1.1","1.1",2000,1,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,8,762.539572237658,209.012117764691,NA,NA,299.5,130,NA,NA,70414.69625,1,70414.69625,0.1,0,NA,NA,NA,NA,NA
"156","UKR.1.8025.2","UKR","UKR.1.8025",8025,"UKR.1",1,"UKR.1.2","1.2",2005,2,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,8,762.539572237658,209.012117764691,NA,NA,312.5,130,NA,NA,76660.15625,1,76660.15625,0.1,0,NA,NA,NA,NA,NA
"157","UKR.1.29148.4","UKR","UKR.1.29148",29148,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,29,874.961694513874,476.177727234487,NA,NA,62,130,NA,NA,3017.54,1,3017.54,0.1,0,NA,NA,NA,NA,NA
"158","UKR.1.29149.4","UKR","UKR.1.29149",29149,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,29,872.985039592175,471.847064953866,NA,NA,75,130,NA,NA,4415.625,1,4415.625,0.1,0,NA,NA,NA,NA,NA
"159","UKR.1.15102.4","UKR","UKR.1.15102",15102,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,15,796.022069115945,264.084560162942,NA,NA,69.5,130,NA,NA,3791.74625,1,3791.74625,0.1,0,NA,NA,NA,NA,NA
"160","UKR.1.23052.3","UKR","UKR.1.23052",23052,"UKR.1",1,"UKR.1.3","1.3",2010,3,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,23,773.712560177838,369.973218146459,NA,NA,165.5,130,NA,NA,21501.34625,1,21501.34625,0.1,0,NA,NA,NA,NA,NA
"161","UKR.1.29152.4","UKR","UKR.1.29152",29152,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,29,877.600525790592,467.727420695971,NA,NA,64.5,130,NA,NA,3265.79625,1,3265.79625,0.1,0,NA,NA,NA,NA,NA
"162","UKR.1.35151.4","UKR","UKR.1.35151",35151,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,35,775.016268573817,517.297472657646,NA,NA,63,130,NA,NA,3115.665,1,3115.665,0.1,0,NA,NA,NA,NA,NA
"163","UKR.1.29154.4","UKR","UKR.1.29154",29154,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,29,874.706931080081,467.802623597565,NA,NA,77,130,NA,NA,4654.265,1,4654.265,0.1,0,NA,NA,NA,NA,NA
"164","UKR.1.35153.4","UKR","UKR.1.35153",35153,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,35,771.969380311106,520.715644807226,NA,NA,90.5,130,NA,NA,6429.34625,1,6429.34625,0.1,0,NA,NA,NA,NA,NA
"165","UKR.1.35154.4","UKR","UKR.1.35154",35154,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,35,773.488662487453,522.05709274719,NA,NA,127.5,130,NA,NA,12761.15625,1,12761.15625,0.1,0,NA,NA,NA,NA,NA
"166","UKR.1.7166.4","UKR","UKR.1.7166",7166,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,7,795.12683566763,191.505713971589,NA,NA,65.5,130,NA,NA,3367.84625,1,3367.84625,0.1,0,NA,NA,NA,NA,NA
"167","UKR.1.21131.4","UKR","UKR.1.21131",21131,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5","Acer platanoides","Acer","Sapindaceae",NA,21,914.37787678085,406.301478256994,NA,NA,110.5,130,NA,NA,9585.04625,1,9585.04625,0.1,0,NA,NA,NA,NA,NA
