PlotId,TreeId,x,y,z,dbh,H,V_t,V_s,H_c,V_c,A_c,V_b,CCI_at_BH,Crown_mean_x,Crown_mean_y,Crown_top_x,Crown_top_y,Crown_top_z,mean_understory_height_in_5m_radius
CP2,11,10.936454449595942,19.32614443896072,0.3298249269102796,0.145,6.8897285,0.1411567861160619,0.0522346174730749,3.8719999799999996,3.6598407456177076,16.777468557416313,0.08892216864298699,1.0,10.291338126482614,19.182196280181063,10.03575,18.82575,7.203999999999999,1.77
CP2,12,7.490692954597028,2.7703031677416696,0.03581385909194,0.143,6.41059,0.1131838690413392,0.0482385150728061,3.4319999199999995,5.980844791729045,19.387887837157756,0.0649453539685331,1.0,6.604249578998845,2.553869716964248,7.283749999999999,2.2187499999999987,6.443,1.85
CP2,13,7.982920461311103,31.295705905644184,0.4265080604437207,0.068,5.6438485,0.0719850734721699,0.0099796762836509,2.78699994,16.757759132266123,35.89697022567147,0.062005397188518996,0.6625,7.675225197868404,31.639443319599557,7.69275,33.18475,6.113999999999999,1.58
CP2,14,16.83848918921694,16.57793158726429,0.4954943864786413,0.078,6.795811499999999,0.1212149070138749,0.0149655308781376,3.8350002800000005,22.881374806179256,42.82683940731629,0.1062493761357373,0.7375,17.146496226012548,16.885709945723097,17.52375,15.72675,7.299999999999999,1.84
CP2,15,21.6877142825644,6.526084995442459,0.4994174068612356,0.091,5.928708499999999,0.0456106640238794,0.0184899051087281,3.01399994,9.156778455812553,25.02298183499147,0.0271207589151513,0.9875,21.34932456438331,5.935456299002413,22.97175,5.753749999999998,6.488999999999999,1.65
CP2,16,5.874431028444725,45.72531125250402,0.5786611851937191,0.087,8.970508500000001,0.1207944722780004,0.0229276518045723,5.9860003,20.712776755417913,47.32594318009743,0.0978668204734281,0.8375,6.219030306670058,44.65085443088156,5.93275,45.69175,9.548,1.79
CP2,17,7.830698770610413,2.561971156579336,0.045259565577091,0.148,6.7950345,0.2200050269069149,0.0538753911990181,3.8090000199999996,7.8877929429899325,23.759476009938446,0.1661296357078968,0.9625,7.477462801455586,1.5228672059736088,7.921749999999999,1.8237499999999984,6.840999999999999,1.82
CP2,18,1.609778437844756,39.64940473622004,0.4006532385580273,0.081,7.271191000000001,0.088782911264427,0.0169554070216146,4.2309997,16.658141407621265,36.547126633766574,0.0718275042428124,0.925,2.024881147230676,40.04781342622165,2.4317500000000005,38.65075,7.634,1.02
CP2,19,12.247012733652742,43.63545149989682,0.6903702322757673,0.105,6.764441000000001,0.1101747444691283,0.0270289442527158,3.7639999399999997,22.29649288667429,42.3119052072811,0.08314580021641249,0.575,12.335235085202145,43.32769569821537,10.75575,43.21275,7.388,1.74
CP2,20,6.432577383967597,23.51548347957631,0.2464715964671946,0.115,5.611069,0.0792829964725999,0.0284291587743051,2.6170000999999994,9.73512851694158,25.55551796856777,0.050853837698294796,0.9875,6.262393495464978,24.21881169631711,6.569750000000001,25.12775,5.847999999999999,1.7
CP2,21,1.625997014920227,7.053644366627451,-0.0879785685651736,0.169,7.427755,0.173040420925208,0.074980054287316,4.54699993,23.399078302500698,44.319269530392596,0.098060366637892,0.525,1.7828941410400407,6.936841636290264,2.1867500000000004,8.419749999999999,7.382,1.91
CP2,22,6.343684256292161,23.07687431431789,0.2480723739980407,0.105,6.285521500000001,0.0518108827781353,0.0256466205809623,3.29599977,9.83637013057838,26.25870978415606,0.026164262197173,0.85,6.230471712760654,22.390196554702925,6.26375,21.67075,6.542,1.72
CP2,23,20.83511192388652,35.32263251749171,0.832024783177654,0.054,6.887543,0.0316096826558849,0.0072428568796283,3.8939998100000004,14.950838759543283,35.117874832187816,0.024366825776256602,0.95,20.67445677075959,34.887704356131174,20.19975,35.628750000000004,7.705999999999999,1.48
CP2,24,12.605823843165297,34.551971282295355,0.6195854763689045,0.131,5.5432685,0.0885426704925762,0.0365855823717151,2.5420000500000004,7.34573935383472,21.39271436498436,0.051957088120861104,0.85,12.876160920104278,35.14346294373156,12.22975,35.012750000000004,6.158,1.66
CP2,25,5.546425220373513,10.872966812703677,0.1104203716582844,0.132,7.214206999999999,0.1637846109194918,0.0447684133686378,4.2119998899999995,13.252894773015933,32.09425083835217,0.11901619755085402,0.525,5.692479446351945,10.020199647537924,5.18675,10.968749999999998,7.315999999999999,1.96
CP2,26,3.07444735661528,36.97179194870024,0.3527444735661523,0.169,7.628658000000001,0.661254654052363,0.0764822567091426,4.612999909999999,34.32450675690738,56.32610488282079,0.5847723973432204,0.9375,2.794194746201021,36.60443329471733,1.7867500000000005,36.65175,7.948,1.18
CP2,27,5.2417406242339855,37.433141527078114,0.3814514839855439,0.165,7.491959999999999,0.7016823821877034,0.0719303271554056,4.49599981,27.725080774586875,50.00127415340255,0.6297520550322978,1.0,4.391886175030947,39.21099640490683,4.05775,38.588750000000005,7.863999999999999,1.3
CP2,28,12.23975218022617,34.40939481164611,0.6129068475095036,0.157,5.514771,0.161406763244472,0.0523653728282017,2.55200029,10.342590114548418,25.897722967370846,0.10904139041627031,0.9625,11.566555380508676,34.15623992702049,12.18575,34.93675,6.129,1.65
CP2,29,32.93559315742108,17.485716432654684,1.0675553783589449,0.123,5.973913,0.0571584486269332,0.0339592368441507,2.96999979,6.858540754500886,20.959939600023908,0.023199211782782503,0.675,32.24063149756906,17.374684038275287,31.56275,17.99175,6.994999999999999,1.38
CP2,30,20.053630679267904,31.35220266837193,0.7673454697788276,0.086,7.5980425,0.0841040803462116,0.0197461461309148,4.70199942,23.095947191814314,44.949776786015946,0.0643579342152968,0.975,19.88903018530652,31.09362899544633,20.89575,30.310749999999995,8.388,1.72
CP2,31,17.228589111463826,40.3493496115528,0.8572361101717135,0.135,7.4835285,0.6221769080658591,0.0481114774441299,4.594999789999999,38.97380070812052,61.666752874184084,0.5740654306217292,0.9,16.816665368924742,40.9079481281973,17.98275,40.92875,8.372,1.36
CP2,32,30.6852864315116,20.23804368705068,1.0071179226670606,0.146,5.667005000000001,0.2047723910653614,0.0461341516105293,2.7019998999999997,5.482308633367535,18.480940040628035,0.1586382394548321,0.6,31.404676222948883,20.53315317014401,31.74975,21.05875,6.698,1.45
CP2,33,30.33864239141792,19.94922722338925,1.0003623628489802,0.158,6.0149195,0.2013161264082619,0.0563033225725364,3.0989997400000004,16.40882001237715,35.634141394906415,0.1450128038357255,0.6375,30.32972576691397,19.409690800594152,30.80075,18.54475,7.023,1.4
CP2,34,26.062219729886497,51.20229956022386,1.231018511280422,0.123,7.622716500000001,0.3606545324129928,0.0404897566390173,4.64999962,30.691299847124046,52.41753634923148,0.3201647757739755,0.7,25.9168292132689,49.93850514128332,26.23975,51.04475,8.855,1.52
CP2,35,23.259797496612507,45.75468193635523,1.266160966202403,0.154,7.182850000000002,0.4028132719491915,0.0607400944463174,4.343999859999999,25.647943016680998,47.135323132512234,0.3420731775028741,0.7875,23.57614756908925,44.66728889592408,23.40775,44.93475,8.540000000000001,1.34
CP2,36,28.325725307521083,41.20637823318668,1.1773948463636963,0.096,7.2149405,0.3298183144431249,0.0236809305371296,4.19400025,19.13532403929945,39.89336971689135,0.3061373839059953,0.5,29.0969268659601,40.4602395912824,28.27875,41.26575,8.392,1.48
